DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PLI,Price level indices,TOT,Total,OECDIDX,OECD=100,A,Annual,2017,,100,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,PIG,Pork meat,KG_CAP,Kilograms/capita,A,Annual,2017,,22.651,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PENSIONEXP,Pension spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,7.722,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDISTOCK,FDI stocks,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2017,,50.200115091378,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDISTOCK,FDI stocks,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2017,,44.245791775651,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,CO2,Carbon dioxide (CO2),TONNE_CAP,Tonnes/capita,A,Annual,2017,,8.66,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,SOX,Sulphur oxides (SOx),THND_TONNE,Thousand tonnes,A,Annual,2017,,11179.35,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,NOX,Nitrogen oxides (NOx),THND_TONNE,Thousand tonnes,A,Annual,2017,,24252.97,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,TSE,Total support (TSE),PC_GDP,% of GDP,A,Annual,2017,,0.5950825112,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,106.34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,SRY,Secondary,PC_GDP,% of GDP,A,Annual,2017,,0.2178221,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,STUDENT,Number of students,TRY,Tertiary,IDX2015,2015=100,A,Annual,2017,,100.3252,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,STUDENT,Number of students,ALLLEVEL,All levels,IDX2015,2015=100,A,Annual,2017,,100.9562,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SELFEMPWTEREDU,Self-employed with tertiary education,MEN,Men,PC,Percentage,A,Annual,2017,,16.407781601,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,DOCTL_MEN,"Doctoral or equivalent level, men",PC,Percentage,A,Annual,2017,,0.777,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2017,,0.01,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2017,,0.42,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOOD,Trade in goods,NTRADE,Net trade,BLN_USD,Billion US dollars,A,Annual,2017,,-569.1356,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOOD,Trade in goods,IMP,Imports,BLN_USD,Billion US dollars,A,Annual,2017,,10931.39,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2017,,25,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWORK,Financial disincentive to return to work,MINWAGE,Earning minimum wage,PC_EARN,% of earnings,A,Annual,2017,,76.1,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXREV,Tax revenue,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,33.479,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,15_24,15-24 year-olds,PC_AGE,% in same age group,A,Annual,2018,,46.556356517797,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,RENEWABLE,Renewable energy,EXCLUSOLIDBIO,Total excluding solid biofuels,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2018,,6.82,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,SRY,Secondary,PC_TEACHER,% of teachers,A,Annual,2018,,64.849,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,EARLYCHILDEDU,Early childhood education,PC_TEACHER,% of teachers,A,Annual,2018,,99.988,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WATERABST,Water withdrawals,TOT,Total,GROSSABSTRACTIONPCTOTALRR,Gross abstractions as percentage of total renewable resources,A,Annual,2018,,7.45,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,TRY_MEN,"Tertiary, men",PC,Percentage,A,Annual,2018,,29.564,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOOD,Trade in goods,EXP,Exports,PC_CHGPP,"Percentage change, previous period",A,Annual,2018,,8.526138,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATE,Secondary graduation rate,UPPSRY_MEN,"Upper secondary, men",PC,Percentage,A,Annual,2018,,75.845,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATE,Secondary graduation rate,UPPSRY,Upper secondary,PC,Percentage,A,Annual,2018,,79.006,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,ENRG,Energy,PC_TOT_TAX,% of taxation,A,Annual,2018,,3.58,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2018,,23,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2018,,34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POLLUTIONEXP,Air pollution exposure,EXPOS2PM25,Exposure to PM2.5,PC_POP,% of population,A,Annual,2018,,62.466,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MININCBEN,Adequacy of minimum income benefits,SNGL2CHLD,"Single, 2 children",PC_MDI,% of median disposable income,A,Annual,2018,,39,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MININCBEN,Adequacy of minimum income benefits,COUPL2CHLD,"Couple, 2 children",PC_MDI,% of median disposable income,A,Annual,2018,,38,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CHLDCARECOST,Net childcare costs,COUPL_AVEWAGE,"Couple, average wage",PC_HI,% of household income,A,Annual,2018,,11,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWKHR,Financial disincentive to increase working hours,AVEWAGE,Earning average wage,PC_EARN,% of earnings,A,Annual,2018,,36,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MATPROD,Material productivity,TOTMAT,Total materials,USD_KG,US dollars/kilogram,A,Annual,2018,,2.4043,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HOUSECOST,Housing prices,REAL,Real house prices,IDX2015,2015=100,A,Annual,2018,,110.4509831776,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,BENUNEMPPC,"Benefits in unemployment, share of previous income",1YEAR,After 1 year,PC_PWI,% of previous in-work income,A,Annual,2018,,43,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,M1,Narrow money (M1),TOT,Total,IDX2015,2015=100,A,Annual,2018,,127.5348,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WAGELEVEL,Wage levels,HPAY,High pay,PC,Percentage,A,Annual,2018,,21.6417513108166,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,M3,Broad money (M3),TOT,Total,IDX2015,2015=100,A,Annual,2018,,119.2585,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPUBEXP,Public spending on education,PRY_NTRY,Primary to post-secondary non-tertiary,PC_GDP,% of GDP,A,Annual,2018,,3.099457,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,TRY,Tertiary,PC_GDP,% of GDP,A,Annual,2018,,0.4958094,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXPTRY,Spending on tertiary education,HH,Household,PC_EDUEXP,% of education spending,A,Annual,2018,,22.88929,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2018,,9.6321365,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NPENSIONWEALTH,Net pension wealth,WOMEN,Women,MULTAGEARN,Multiple of annual gross earnings,A,Annual,2018,,11.6,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,ULC,Unit labour costs,EMP,By persons employed,PC_CHGPP,"Percentage change, previous period",A,Annual,2018,,2.520186,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TEMPEMP,Temporary employment,25_54,25-54 year-olds,PC_DEPEMP,% of dependent employment,A,Annual,2018,,10.34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2018,,19736.49,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,SOCPROT,Social protection,PC,Percentage,A,Annual,2018,,25.56,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHINGHR,Teaching hours,LOWSRY,Lower secondary,HR_YEAR,Hours per year,A,Annual,2018,,800.56264,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,PISAREAD,Reading performance (PISA),BOY,Boys,MEANSCORE,Mean score,A,Annual,2018,,472,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PRYENRGSUPPLY,Primary energy supply,TOT,Total,MLN_TOE,Million toe,A,Annual,2018,,5408.64,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,TOT,Total,NBR,Number,A,Annual,2018,,420043605,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EMPEDU,Employment by education level,BUPPSRY,Below upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2018,,58.676657,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EMPEDU,Employment by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2018,,85.123792,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDPLTFORECAST,Real GDP long-term forecast,TOT,Total,MLN_USD,Million US dollars,A,Annual,2018,,57843765.1758711,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,BEEF,Beef and veal,THND_TONNE,Thousand tonnes,A,Annual,2018,,28667.528,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NEET,"Youth not in employment, education or training (NEET)",15_19,15-19 year-olds,PC_AGE,% in same age group,A,Annual,2018,,6.6392307,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUTRY,Population with tertiary education,25_34,25-34 year-olds,PC_AGE,% in same age group,A,Annual,2018,,44.060361,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,PSE,Producer support (PSE),MLN_USD,Million US dollars,A,Annual,2018,,230603.42387,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXPAYROLL,Tax on payroll,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,0.444,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PATENT,Triadic patent families,TOT,Total,NBR,Number,A,Annual,2018,,51073.1182,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GGCOST,Government production costs,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,20.5,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXINCOME,Tax on personal income,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,23.055,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,ELDLYPOP,Elderly population,TOT,Total,PC_POP,% of population,A,Annual,2018,,16.8616270699039,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GGREV,General government revenue,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2018,,17514.96,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRPNPC,Producer protection,TOT,Total,RT,Ratio,A,Annual,2018,,1.0918378239,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2018,,639858.4380687,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WASTEMUN,Municipal waste,TOT,Total,THND_TONNE,Thousand tonnes,A,Annual,2018,,726167.06,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,RICE,Rice,TONNE_HA,Tonnes/hectare,A,Annual,2018,,4.973,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,55_64,55-64 year-olds,PC_AGE,% in same age group,A,Annual,2018,,64.0807148250934,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,EARLYCHILDEDU,Early childhood education,USD_STUDENT,US dollars/student,A,Annual,2018,,10192.29,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHERSALARY,Teachers' salaries,EARLYCHILDEDU_15YREXP,"Early childhood education, 15 years' experience",IDX2010,2010=100,A,Annual,2018,,104.60303,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,SRY_LT30,"Secondary, under 30 years",PC,Percentage,A,Annual,2018,,9.411,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,SRY_50_OVER,"Secondary, 50 years and over",PC,Percentage,A,Annual,2018,,39.679,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,BUSINESS,Business,PC,Percentage,A,Annual,2018,,25.106,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,ARTS,Arts,PC,Percentage,A,Annual,2018,,9.766,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,HEALTH,Health,PC,Percentage,A,Annual,2018,,15.361,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,EDU,Education,PC,Percentage,A,Annual,2018,,10.014,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,TRY_40_49,"Tertiary, 40-49 years",PC,Percentage,A,Annual,2018,,27.825,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,TRY_30_39,"Tertiary, 30-39 years",PC,Percentage,A,Annual,2018,,23.575,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDPHRWKD,GDP per hour worked,TOT,Total,IDX2015,2015=100,A,Annual,2018,,102.968512,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HHDI,Household disposable income,GROSS,Gross,PC_CHGPPCAP,"Per capita, percentage change, previous period",A,Annual,2018,,2.04,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,DOCTL_WOMEN,"Doctoral or equivalent level, women",PC,Percentage,A,Annual,2018,,0.745,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOOD,Trade in goods,IMP,Imports,PC_CHGPP,"Percentage change, previous period",A,Annual,2018,,9.549284,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2018,,29,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CHLDCARECOST,Net childcare costs,COUPL_67PC_AVEWAGE,"Couple, 67% of average wage",PC_AVEWAGE,% of average wage,A,Annual,2018,,13,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2018,,46,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POP,Population,WOMEN,Women,MLN_PER,Million persons,A,Annual,2018,,688.867217661947,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POLLUTIONEXP,Air pollution exposure,EXPOS2PM25,Exposure to PM2.5,MICGRCUBM,Micrograms per cubic metre,A,Annual,2018,,14.058,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MININCBEN,Adequacy of minimum income benefits,SNGLNOCHLD,"Single, no child",PC_MDI,% of median disposable income,A,Annual,2018,,34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CHLDCARECOST,Net childcare costs,COUPL_67PC_AVEWAGE,"Couple, 67% of average wage",PC_HI,% of household income,A,Annual,2018,,11,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CHLDCARECOST,Net childcare costs,SNGL_67PC_AVEWAGE,"Single, 67% of average wage",PC_AVEWAGE,% of average wage,A,Annual,2018,,8,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2018,,18.856,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,BENUNEMPPC,"Benefits in unemployment, share of previous income",5YEAR,After 5 years,PC_PWI,% of previous in-work income,A,Annual,2018,,27,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,BENUNEMPPC,"Benefits in unemployment, share of previous income",2MTH,After 2 months,PC_PWI,% of previous in-work income,A,Annual,2018,,64,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PPI,Producer price indices (PPI),DOMESTIC,"Manufacturing, domestic market",AGRWTH,Annual growth rate (%),A,Annual,2018,,4.394503,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TERMTRADE,Terms of trade,TOT,Total,RT,Ratio,A,Annual,2018,,100.513021244786,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TRADEGOODSERV,Trade in goods and services,EXP,Exports,PC_GDP,% of GDP,A,Annual,2018,,30.1225111870362,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPUBEXP,Public spending on education,PRY_TRY,Primary to tertiary,PC_GDP,% of GDP,A,Annual,2018,,4.049866,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,SRY,Secondary,USD_STUDENT,US dollars/student,A,Annual,2018,,11135.78,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,TRY,Tertiary,PC_GDP,% of GDP,A,Annual,2018,,1.460826,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,VAGEXP,Domestic value added in gross exports,TOT,Total,PC,Percentage,A,Annual,2018,,91.2,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GPENSIONWEALTH,Gross pension wealth,MEN,Men,MULTAGEARN,Multiple of annual gross earnings,A,Annual,2018,,8.8,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GPENSION,Gross pension replacement rates,MEN,Men,PC_PRERETEARN,% of pre-retirement earnings,A,Annual,2018,,49,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TEMPEMP,Temporary employment,15_24,15-24 year-olds,PC_DEPEMP,% of dependent employment,A,Annual,2018,,25.34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,DEF,Defence,PC,Percentage,A,Annual,2018,,5.71,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,GRALPUBSER,General public services,PC,Percentage,A,Annual,2018,,28.08,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,ALLLEVEL,All levels,PC_TEACHER,% of teachers,A,Annual,2018,,71.95,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.155,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.017,,A,,,,,,,
